OMRKK;TID;INDHOLD
Østerbro - Ny Ryvang;2002K3;2884
Østerbro - Ny Ryvang;2002K4;2903
Østerbro - Ny Ryvang;2003K1;2920
Østerbro - Ny Ryvang;2003K2;2906
Østerbro - Ny Ryvang;2003K3;2922
Østerbro - Ny Ryvang;2003K4;2886
Østerbro - Ny Ryvang;2004K1;2868
Østerbro - Ny Ryvang;2004K2;2843
Østerbro - Ny Ryvang;2004K3;2854
Østerbro - Ny Ryvang;2004K4;2822
Østerbro - Ny Ryvang;2005K1;2813
Østerbro - Ny Ryvang;2005K2;2828
Østerbro - Ny Ryvang;2005K3;2837
Østerbro - Ny Ryvang;2005K4;2802
Østerbro - Ny Ryvang;2006K1;2768
Østerbro - Ny Ryvang;2006K2;2770
Østerbro - Ny Ryvang;2006K3;2730
Østerbro - Ny Ryvang;2006K4;2752
Østerbro - Ny Ryvang;2007K1;2783
Østerbro - Ny Ryvang;2007K2;2774
Østerbro - Ny Ryvang;2007K3;2778
Østerbro - Ny Ryvang;2007K4;2796
Østerbro - Ny Ryvang;2008K1;2788
Østerbro - Ny Ryvang;2008K2;2770
Østerbro - Ny Ryvang;2008K3;2758
Østerbro - Ny Ryvang;2008K4;2757
Østerbro - Ny Ryvang;2009K1;2750
Østerbro - Ny Ryvang;2009K2;2734
Østerbro - Ny Ryvang;2009K3;2724
Østerbro - Ny Ryvang;2009K4;2755
Østerbro - Ny Ryvang;2010K1;2759
Østerbro - Ny Ryvang;2010K2;2760
Østerbro - Ny Ryvang;2010K3;2841
Østerbro - Ny Ryvang;2010K4;2850
Østerbro - Ny Ryvang;2011K1;2892
Østerbro - Ny Ryvang;2011K2;2888
Østerbro - Ny Ryvang;2011K3;2877
Østerbro - Ny Ryvang;2011K4;2916
Østerbro - Ny Ryvang;2012K1;2955
Østerbro - Ny Ryvang;2012K2;2955
Østerbro - Ny Ryvang;2012K3;2960
Østerbro - Ny Ryvang;2012K4;2939
Østerbro - Ny Ryvang;2013K1;2982
Østerbro - Ny Ryvang;2013K2;2985
Østerbro - Ny Ryvang;2013K3;3006
Østerbro - Ny Ryvang;2013K4;3037
Østerbro - Ny Ryvang;2014K1;3034
Østerbro - Ny Ryvang;2014K2;3049
Østerbro - Ny Ryvang;2014K3;3042
Østerbro - Ny Ryvang;2014K4;3015
Østerbro - Ny Ryvang;2015K1;3050
Østerbro - Ny Ryvang;2015K2;3054
Østerbro - Ny Ryvang;2015K3;3064
Østerbro - Ny Ryvang;2015K4;3082
Østerbro - Ny Ryvang;2016K1;3103
Østerbro - Ny Ryvang;2016K2;3074
Østerbro - Ny Ryvang;2016K3;3080
Østerbro - Ny Ryvang;2016K4;3083
Østerbro - Ny Ryvang;2017K1;3086
Østerbro - Ny Ryvang;2017K2;3080
Østerbro - Ny Ryvang;2017K3;3063
Østerbro - Ny Ryvang;2017K4;3125
Østerbro - Ny Ryvang;2018K1;3087
Østerbro - Ny Ryvang;2018K2;3116
Østerbro - Ny Ryvang;2018K3;3120
Østerbro - Ny Ryvang;2018K4;3119
Østerbro - Ny Ryvang;2019K1;3088
Østerbro - Ny Ryvang;2019K2;3075
Østerbro - Ny Ryvang;2019K3;3080
Østerbro - Ny Ryvang;2019K4;3037
Østerbro - Ny Ryvang;2020K1;3063
Østerbro - Ny Ryvang;2020K2;3066
Østerbro - Ny Ryvang;2020K3;3033
Østerbro - Ny Ryvang;2020K4;3205
Østerbro - Ny Ryvang;2021K1;3202
Østerbro - Ny Ryvang;2021K2;3213
Østerbro - Ny Ryvang;2021K3;3167
Østerbro - Ny Ryvang;2021K4;3167
Østerbro - Ny Ryvang;2022K1;3185
Østerbro - Ny Ryvang;2022K2;3177
Østerbro - Ny Ryvang;2022K3;3174
Østerbro - Ny Ryvang;2022K4;3139
Østerbro - Ny Ryvang;2023K1;3126
Østerbro - Ny Ryvang;2023K2;3112
Østerbro - Ny Ryvang;2023K3;3080
Østerbro - Ny Ryvang;2023K4;3089
Østerbro - Ny Ryvang;2024K1;3097
Østerbro - Ny Ryvang;2024K2;3111
Østerbro - Ny Ryvang;2024K3;3140
Østerbro - Ny Ryvang;2024K4;3149
Østerbro - Ny Ryvang;2025K1;3148
Østerbro - Nord;1974K1;4274
Østerbro - Nord;1975K1;4175
Østerbro - Nord;1976K1;4071
Østerbro - Nord;1977K1;3886
Østerbro - Nord;1978K1;3801
Østerbro - Nord;1979K1;3836
Østerbro - Nord;1980K1;3837
Østerbro - Nord;1981K1;4048
Østerbro - Nord;1982K1;4004
Østerbro - Nord;1983K1;3983
Østerbro - Nord;1984K1;4009
Østerbro - Nord;1985K1;3940
Østerbro - Nord;1986K1;3939
Østerbro - Nord;1987K1;3956
Østerbro - Nord;1988K1;3969
Østerbro - Nord;1989K1;3925
Østerbro - Nord;1990K1;3886
Østerbro - Nord;1991K1;3815
Østerbro - Nord;1992K1;3861
Østerbro - Nord;1993K1;3876
Østerbro - Nord;1994K1;3918
Østerbro - Nord;1995K1;3936
Østerbro - Nord;1996K1;3939
Østerbro - Nord;1997K1;3992
Østerbro - Nord;1998K1;4046
Østerbro - Nord;1999K1;4069
Østerbro - Nord;2000K1;4086
Østerbro - Nord;2001K1;4065
Østerbro - Nord;2002K1;4003
Østerbro - Nord;2002K2;4033
Østerbro - Nord;2002K3;3985
Østerbro - Nord;2002K4;3995
Østerbro - Nord;2003K1;4015
Østerbro - Nord;2003K2;3980
Østerbro - Nord;2003K3;3992
Østerbro - Nord;2003K4;3991
Østerbro - Nord;2004K1;3987
Østerbro - Nord;2004K2;3967
Østerbro - Nord;2004K3;3942
Østerbro - Nord;2004K4;4020
Østerbro - Nord;2005K1;4042
Østerbro - Nord;2005K2;4098
Østerbro - Nord;2005K3;4110
Østerbro - Nord;2005K4;4148
Østerbro - Nord;2006K1;4097
Østerbro - Nord;2006K2;4125
Østerbro - Nord;2006K3;4127
Østerbro - Nord;2006K4;4125
Østerbro - Nord;2007K1;4138
Østerbro - Nord;2007K2;4152
Østerbro - Nord;2007K3;4130
Østerbro - Nord;2007K4;4119
Østerbro - Nord;2008K1;4145
Østerbro - Nord;2008K2;4142
Østerbro - Nord;2008K3;4104
Østerbro - Nord;2008K4;4166
Østerbro - Nord;2009K1;4152
Østerbro - Nord;2009K2;4172
Østerbro - Nord;2009K3;4169
Østerbro - Nord;2009K4;4182
Østerbro - Nord;2010K1;4194
Østerbro - Nord;2010K2;4222
Østerbro - Nord;2010K3;4202
Østerbro - Nord;2010K4;4246
Østerbro - Nord;2011K1;4251
Østerbro - Nord;2011K2;4266
Østerbro - Nord;2011K3;4282
Østerbro - Nord;2011K4;4314
Østerbro - Nord;2012K1;4302
Østerbro - Nord;2012K2;4309
Østerbro - Nord;2012K3;4329
Østerbro - Nord;2012K4;4393
Østerbro - Nord;2013K1;4418
Østerbro - Nord;2013K2;4411
Østerbro - Nord;2013K3;4413
Østerbro - Nord;2013K4;4469
Østerbro - Nord;2014K1;4456
Østerbro - Nord;2014K2;4493
Østerbro - Nord;2014K3;4464
Østerbro - Nord;2014K4;4453
Østerbro - Nord;2015K1;4470
Østerbro - Nord;2015K2;4477
Østerbro - Nord;2015K3;4473
Østerbro - Nord;2015K4;4515
Østerbro - Nord;2016K1;4550
Østerbro - Nord;2016K2;4538
Østerbro - Nord;2016K3;4508
Østerbro - Nord;2016K4;4519
Østerbro - Nord;2017K1;4495
Østerbro - Nord;2017K2;4548
Østerbro - Nord;2017K3;4558
Østerbro - Nord;2017K4;4594
Østerbro - Nord;2018K1;4568
Østerbro - Nord;2018K2;4559
Østerbro - Nord;2018K3;4564
Østerbro - Nord;2018K4;4587
Østerbro - Nord;2019K1;4565
Østerbro - Nord;2019K2;4656
Østerbro - Nord;2019K3;4686
Østerbro - Nord;2019K4;4757
Østerbro - Nord;2020K1;4765
Østerbro - Nord;2020K2;4919
Østerbro - Nord;2020K3;4940
Østerbro - Nord;2020K4;5031
Østerbro - Nord;2021K1;4998
Østerbro - Nord;2021K2;5023
Østerbro - Nord;2021K3;5035
Østerbro - Nord;2021K4;5040
Østerbro - Nord;2022K1;5027
Østerbro - Nord;2022K2;5020
Østerbro - Nord;2022K3;5034
Østerbro - Nord;2022K4;5051
Østerbro - Nord;2023K1;5070
Østerbro - Nord;2023K2;5053
Østerbro - Nord;2023K3;5067
Østerbro - Nord;2023K4;5043
Østerbro - Nord;2024K1;5026
Østerbro - Nord;2024K2;5014
Østerbro - Nord;2024K3;4987
Østerbro - Nord;2024K4;4976
Østerbro - Nord;2025K1;4953
Østerbro - Nordhavn;1974K1;43
Østerbro - Nordhavn;1975K1;38
Østerbro - Nordhavn;1976K1;34
Østerbro - Nordhavn;1977K1;37
Østerbro - Nordhavn;1978K1;30
Østerbro - Nordhavn;1979K1;29
Østerbro - Nordhavn;1980K1;36
Østerbro - Nordhavn;1981K1;42
Østerbro - Nordhavn;1982K1;40
Østerbro - Nordhavn;1983K1;37
Østerbro - Nordhavn;1984K1;33
Østerbro - Nordhavn;1985K1;41
Østerbro - Nordhavn;1986K1;36
Østerbro - Nordhavn;1987K1;34
Østerbro - Nordhavn;1988K1;37
Østerbro - Nordhavn;1989K1;40
Østerbro - Nordhavn;1990K1;40
Østerbro - Nordhavn;1991K1;38
Østerbro - Nordhavn;1992K1;35
Østerbro - Nordhavn;1993K1;34
Østerbro - Nordhavn;1994K1;45
Østerbro - Nordhavn;1995K1;260
Østerbro - Nordhavn;1996K1;268
Østerbro - Nordhavn;1997K1;282
Østerbro - Nordhavn;1998K1;396
Østerbro - Nordhavn;1999K1;390
Østerbro - Nordhavn;2000K1;478
Østerbro - Nordhavn;2001K1;479
Østerbro - Nordhavn;2002K1;498
Østerbro - Nordhavn;2002K2;513
Østerbro - Nordhavn;2002K3;514
Østerbro - Nordhavn;2002K4;498
Østerbro - Nordhavn;2003K1;575
Østerbro - Nordhavn;2003K2;579
Østerbro - Nordhavn;2003K3;575
Østerbro - Nordhavn;2003K4;613
Østerbro - Nordhavn;2004K1;607
Østerbro - Nordhavn;2004K2;609
Østerbro - Nordhavn;2004K3;588
Østerbro - Nordhavn;2004K4;568
Østerbro - Nordhavn;2005K1;575
Østerbro - Nordhavn;2005K2;591
Østerbro - Nordhavn;2005K3;598
Østerbro - Nordhavn;2005K4;603
Østerbro - Nordhavn;2006K1;611
Østerbro - Nordhavn;2006K2;693
Østerbro - Nordhavn;2006K3;766
Østerbro - Nordhavn;2006K4;806
Østerbro - Nordhavn;2007K1;838
Østerbro - Nordhavn;2007K2;849
Østerbro - Nordhavn;2007K3;867
Østerbro - Nordhavn;2007K4;981
Østerbro - Nordhavn;2008K1;1050
Østerbro - Nordhavn;2008K2;1115
Østerbro - Nordhavn;2008K3;1152
Østerbro - Nordhavn;2008K4;1204
Østerbro - Nordhavn;2009K1;1263
Østerbro - Nordhavn;2009K2;1309
Østerbro - Nordhavn;2009K3;1288
Østerbro - Nordhavn;2009K4;1357
Østerbro - Nordhavn;2010K1;1390
Østerbro - Nordhavn;2010K2;1437
Østerbro - Nordhavn;2010K3;1454
Østerbro - Nordhavn;2010K4;1494
Østerbro - Nordhavn;2011K1;1503
Østerbro - Nordhavn;2011K2;1534
Østerbro - Nordhavn;2011K3;1525
Østerbro - Nordhavn;2011K4;1535
Østerbro - Nordhavn;2012K1;1572
Østerbro - Nordhavn;2012K2;1553
Østerbro - Nordhavn;2012K3;1528
Østerbro - Nordhavn;2012K4;1545
Østerbro - Nordhavn;2013K1;1570
Østerbro - Nordhavn;2013K2;1614
Østerbro - Nordhavn;2013K3;1626
Østerbro - Nordhavn;2013K4;1659
Østerbro - Nordhavn;2014K1;1671
Østerbro - Nordhavn;2014K2;1702
Østerbro - Nordhavn;2014K3;1656
Østerbro - Nordhavn;2014K4;1677
Østerbro - Nordhavn;2015K1;1685
Østerbro - Nordhavn;2015K2;1683
Østerbro - Nordhavn;2015K3;1709
Østerbro - Nordhavn;2015K4;1770
Østerbro - Nordhavn;2016K1;2144
Østerbro - Nordhavn;2016K2;2378
Østerbro - Nordhavn;2016K3;2631
Østerbro - Nordhavn;2016K4;2959
Østerbro - Nordhavn;2017K1;3316
Østerbro - Nordhavn;2017K2;3545
Østerbro - Nordhavn;2017K3;3744
Østerbro - Nordhavn;2017K4;3878
Østerbro - Nordhavn;2018K1;4080
Østerbro - Nordhavn;2018K2;4079
Østerbro - Nordhavn;2018K3;4174
Østerbro - Nordhavn;2018K4;4249
Østerbro - Nordhavn;2019K1;4285
Østerbro - Nordhavn;2019K2;4361
Østerbro - Nordhavn;2019K3;4499
Østerbro - Nordhavn;2019K4;4607
Østerbro - Nordhavn;2020K1;4682
Østerbro - Nordhavn;2020K2;4914
Østerbro - Nordhavn;2020K3;5012
Østerbro - Nordhavn;2020K4;5127
Østerbro - Nordhavn;2021K1;5174
Østerbro - Nordhavn;2021K2;5220
Østerbro - Nordhavn;2021K3;5236
Østerbro - Nordhavn;2021K4;5320
Østerbro - Nordhavn;2022K1;5359
Østerbro - Nordhavn;2022K2;5553
Østerbro - Nordhavn;2022K3;5644
Østerbro - Nordhavn;2022K4;5786
Østerbro - Nordhavn;2023K1;5759
Østerbro - Nordhavn;2023K2;5800
Østerbro - Nordhavn;2023K3;5850
Østerbro - Nordhavn;2023K4;5971
Østerbro - Nordhavn;2024K1;6220
Østerbro - Nordhavn;2024K2;6304
Østerbro - Nordhavn;2024K3;6285
Østerbro - Nordhavn;2024K4;6422
Østerbro - Nordhavn;2025K1;6442
Østerbro - Lyngbyvej Vest;1974K1;3519
Østerbro - Lyngbyvej Vest;1975K1;3510
Østerbro - Lyngbyvej Vest;1976K1;3401
Østerbro - Lyngbyvej Vest;1977K1;3347
Østerbro - Lyngbyvej Vest;1978K1;3246
Østerbro - Lyngbyvej Vest;1979K1;3180
Østerbro - Lyngbyvej Vest;1980K1;3310
Østerbro - Lyngbyvej Vest;1981K1;3259
Østerbro - Lyngbyvej Vest;1982K1;3304
Østerbro - Lyngbyvej Vest;1983K1;3457
Østerbro - Lyngbyvej Vest;1984K1;3462
Østerbro - Lyngbyvej Vest;1985K1;3469
Østerbro - Lyngbyvej Vest;1986K1;3469
Østerbro - Lyngbyvej Vest;1987K1;3401
Østerbro - Lyngbyvej Vest;1988K1;3377
Østerbro - Lyngbyvej Vest;1989K1;3380
Østerbro - Lyngbyvej Vest;1990K1;3372
Østerbro - Lyngbyvej Vest;1991K1;4271
Østerbro - Lyngbyvej Vest;1992K1;4265
Østerbro - Lyngbyvej Vest;1993K1;4352
Østerbro - Lyngbyvej Vest;1994K1;4392
Østerbro - Lyngbyvej Vest;1995K1;4358
Østerbro - Lyngbyvej Vest;1996K1;4346
Østerbro - Lyngbyvej Vest;1997K1;4413
Østerbro - Lyngbyvej Vest;1998K1;4402
Østerbro - Lyngbyvej Vest;1999K1;4450
Østerbro - Lyngbyvej Vest;2000K1;4480
Østerbro - Lyngbyvej Vest;2001K1;4425
Østerbro - Lyngbyvej Vest;2002K1;4403
Østerbro - Lyngbyvej Vest;2002K2;4402
Østerbro - Lyngbyvej Vest;2002K3;4404
Østerbro - Lyngbyvej Vest;2002K4;4441
Østerbro - Lyngbyvej Vest;2003K1;4478
Østerbro - Lyngbyvej Vest;2003K2;4473
Østerbro - Lyngbyvej Vest;2003K3;4472
Østerbro - Lyngbyvej Vest;2003K4;4513
Østerbro - Lyngbyvej Vest;2004K1;4517
Østerbro - Lyngbyvej Vest;2004K2;4514
Østerbro - Lyngbyvej Vest;2004K3;4513
Østerbro - Lyngbyvej Vest;2004K4;4473
Østerbro - Lyngbyvej Vest;2005K1;4471
Østerbro - Lyngbyvej Vest;2005K2;4485
Østerbro - Lyngbyvej Vest;2005K3;4454
Østerbro - Lyngbyvej Vest;2005K4;4418
Østerbro - Lyngbyvej Vest;2006K1;4457
Østerbro - Lyngbyvej Vest;2006K2;4429
Østerbro - Lyngbyvej Vest;2006K3;4390
Østerbro - Lyngbyvej Vest;2006K4;4393
Østerbro - Lyngbyvej Vest;2007K1;4356
Østerbro - Lyngbyvej Vest;2007K2;4415
Østerbro - Lyngbyvej Vest;2007K3;4362
Østerbro - Lyngbyvej Vest;2007K4;4412
Østerbro - Lyngbyvej Vest;2008K1;4381
Østerbro - Lyngbyvej Vest;2008K2;4385
Østerbro - Lyngbyvej Vest;2008K3;4335
Østerbro - Lyngbyvej Vest;2008K4;4371
Østerbro - Lyngbyvej Vest;2009K1;4431
Østerbro - Lyngbyvej Vest;2009K2;4462
Østerbro - Lyngbyvej Vest;2009K3;4471
Østerbro - Lyngbyvej Vest;2009K4;4475
Østerbro - Lyngbyvej Vest;2010K1;4469
Østerbro - Lyngbyvej Vest;2010K2;4514
Østerbro - Lyngbyvej Vest;2010K3;4513
Østerbro - Lyngbyvej Vest;2010K4;4540
Østerbro - Lyngbyvej Vest;2011K1;4564
Østerbro - Lyngbyvej Vest;2011K2;4580
Østerbro - Lyngbyvej Vest;2011K3;4622
Østerbro - Lyngbyvej Vest;2011K4;4666
Østerbro - Lyngbyvej Vest;2012K1;4689
Østerbro - Lyngbyvej Vest;2012K2;4741
Østerbro - Lyngbyvej Vest;2012K3;4766
Østerbro - Lyngbyvej Vest;2012K4;4817
Østerbro - Lyngbyvej Vest;2013K1;4832
Østerbro - Lyngbyvej Vest;2013K2;4858
Østerbro - Lyngbyvej Vest;2013K3;4840
Østerbro - Lyngbyvej Vest;2013K4;4851
Østerbro - Lyngbyvej Vest;2014K1;4853
Østerbro - Lyngbyvej Vest;2014K2;4875
Østerbro - Lyngbyvej Vest;2014K3;4839
Østerbro - Lyngbyvej Vest;2014K4;4882
Østerbro - Lyngbyvej Vest;2015K1;4879
Østerbro - Lyngbyvej Vest;2015K2;4867
Østerbro - Lyngbyvej Vest;2015K3;4889
Østerbro - Lyngbyvej Vest;2015K4;4911
Østerbro - Lyngbyvej Vest;2016K1;4936
Østerbro - Lyngbyvej Vest;2016K2;4984
Østerbro - Lyngbyvej Vest;2016K3;4964
Østerbro - Lyngbyvej Vest;2016K4;4956
Østerbro - Lyngbyvej Vest;2017K1;4930
Østerbro - Lyngbyvej Vest;2017K2;4965
Østerbro - Lyngbyvej Vest;2017K3;4963
Østerbro - Lyngbyvej Vest;2017K4;5007
Østerbro - Lyngbyvej Vest;2018K1;4984
Østerbro - Lyngbyvej Vest;2018K2;4995
Østerbro - Lyngbyvej Vest;2018K3;4982
Østerbro - Lyngbyvej Vest;2018K4;5016
Østerbro - Lyngbyvej Vest;2019K1;5017
Østerbro - Lyngbyvej Vest;2019K2;5000
Østerbro - Lyngbyvej Vest;2019K3;4978
Østerbro - Lyngbyvej Vest;2019K4;5021
Østerbro - Lyngbyvej Vest;2020K1;5110
Østerbro - Lyngbyvej Vest;2020K2;5068
Østerbro - Lyngbyvej Vest;2020K3;5079
Østerbro - Lyngbyvej Vest;2020K4;5039
Østerbro - Lyngbyvej Vest;2021K1;5052
Østerbro - Lyngbyvej Vest;2021K2;5156
Østerbro - Lyngbyvej Vest;2021K3;5185
Østerbro - Lyngbyvej Vest;2021K4;5312
Østerbro - Lyngbyvej Vest;2022K1;5377
Østerbro - Lyngbyvej Vest;2022K2;5397
Østerbro - Lyngbyvej Vest;2022K3;5406
Østerbro - Lyngbyvej Vest;2022K4;5474
Østerbro - Lyngbyvej Vest;2023K1;5459
Østerbro - Lyngbyvej Vest;2023K2;5425
Østerbro - Lyngbyvej Vest;2023K3;5466
Østerbro - Lyngbyvej Vest;2023K4;5483
Østerbro - Lyngbyvej Vest;2024K1;5498
Østerbro - Lyngbyvej Vest;2024K2;5477
Østerbro - Lyngbyvej Vest;2024K3;5403
Østerbro - Lyngbyvej Vest;2024K4;5397
Østerbro - Lyngbyvej Vest;2025K1;5361
Østerbro - Lyngbyvej Øst/Klimakvarteret;1974K1;7970
Østerbro - Lyngbyvej Øst/Klimakvarteret;1975K1;6756
Østerbro - Lyngbyvej Øst/Klimakvarteret;1976K1;6633
Østerbro - Lyngbyvej Øst/Klimakvarteret;1977K1;6458
Østerbro - Lyngbyvej Øst/Klimakvarteret;1978K1;6377
Østerbro - Lyngbyvej Øst/Klimakvarteret;1979K1;6236
Østerbro - Lyngbyvej Øst/Klimakvarteret;1980K1;6217
Østerbro - Lyngbyvej Øst/Klimakvarteret;1981K1;6207
Østerbro - Lyngbyvej Øst/Klimakvarteret;1982K1;6111
Østerbro - Lyngbyvej Øst/Klimakvarteret;1983K1;6089
Østerbro - Lyngbyvej Øst/Klimakvarteret;1984K1;6075
Østerbro - Lyngbyvej Øst/Klimakvarteret;1985K1;5942
Østerbro - Lyngbyvej Øst/Klimakvarteret;1986K1;5898
Østerbro - Lyngbyvej Øst/Klimakvarteret;1987K1;5910
Østerbro - Lyngbyvej Øst/Klimakvarteret;1988K1;5842
Østerbro - Lyngbyvej Øst/Klimakvarteret;1989K1;5873
Østerbro - Lyngbyvej Øst/Klimakvarteret;1990K1;5846
Østerbro - Lyngbyvej Øst/Klimakvarteret;1991K1;5849
Østerbro - Lyngbyvej Øst/Klimakvarteret;1992K1;5876
Østerbro - Lyngbyvej Øst/Klimakvarteret;1993K1;5882
Østerbro - Lyngbyvej Øst/Klimakvarteret;1994K1;5951
Østerbro - Lyngbyvej Øst/Klimakvarteret;1995K1;6013
Østerbro - Lyngbyvej Øst/Klimakvarteret;1996K1;5966
Østerbro - Lyngbyvej Øst/Klimakvarteret;1997K1;6068
Østerbro - Lyngbyvej Øst/Klimakvarteret;1998K1;6046
Østerbro - Lyngbyvej Øst/Klimakvarteret;1999K1;6137
Østerbro - Lyngbyvej Øst/Klimakvarteret;2000K1;6048
Østerbro - Lyngbyvej Øst/Klimakvarteret;2001K1;6088
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K1;6000
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K2;6030
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K3;6007
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K4;6085
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K1;6075
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K2;6119
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K3;6113
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K4;6134
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K1;6135
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K2;6145
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K3;6123
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K4;6166
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K1;6144
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K2;6140
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K3;6076
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K4;6096
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K1;6049
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K2;6044
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K3;6007
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K4;5997
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K1;6018
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K2;6088
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K3;6080
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K4;6117
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K1;6117
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K2;6180
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K3;6188
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K4;6238
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K1;6264
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K2;6303
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K3;6284
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K4;6342
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K1;6369
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K2;6430
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K3;6382
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K4;6422
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K1;6448
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K2;6406
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K3;6467
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K4;6539
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K1;6583
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K2;6614
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K3;6680
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K4;6726
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K1;6759
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K2;6778
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K3;6767
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K4;6798
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K1;6833
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K2;6904
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K3;6906
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K4;7013
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K1;7019
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K2;7060
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K3;7061
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K4;7180
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K1;7174
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K2;7141
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K3;7128
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K4;7212
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K1;7214
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K2;7174
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K3;7219
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K4;7233
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K1;7273
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K2;7239
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K3;7208
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K4;7212
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K1;7219
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K2;7183
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K3;7155
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K4;7296
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K1;7251
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K2;7275
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K3;7327
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K4;7348
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K1;7343
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K2;7304
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K3;7291
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K4;7231
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K1;7197
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K2;7210
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K3;7223
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K4;7241
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K1;7269
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K2;7300
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K3;7245
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K4;7292
