OMRKK;TID;INDHOLD
Østerbro - Nord;2006K3;2440
Østerbro - Nord;2006K4;2444
Østerbro - Nord;2007K1;2451
Østerbro - Nord;2007K2;2452
Østerbro - Nord;2007K3;2430
Østerbro - Nord;2007K4;2446
Østerbro - Nord;2008K1;2448
Østerbro - Nord;2008K2;2459
Østerbro - Nord;2008K3;2430
Østerbro - Nord;2008K4;2455
Østerbro - Nord;2009K1;2433
Østerbro - Nord;2009K2;2447
Østerbro - Nord;2009K3;2452
Østerbro - Nord;2009K4;2449
Østerbro - Nord;2010K1;2448
Østerbro - Nord;2010K2;2465
Østerbro - Nord;2010K3;2431
Østerbro - Nord;2011K1;2468
Østerbro - Nord;2011K2;2488
Østerbro - Nord;2011K3;2484
Østerbro - Nord;2011K4;2517
Østerbro - Nord;2012K1;2508
Østerbro - Nord;2012K2;2514
Østerbro - Nord;2012K3;2519
Østerbro - Nord;2012K4;2568
Østerbro - Nord;2013K1;2574
Østerbro - Nord;2013K2;2566
Østerbro - Nord;2013K3;2567
Østerbro - Nord;2013K4;2608
Østerbro - Nord;2014K1;2590
Østerbro - Nord;2014K2;2616
Østerbro - Nord;2014K3;2596
Østerbro - Nord;2014K4;2584
Østerbro - Nord;2015K1;2579
Østerbro - Nord;2015K2;2594
Østerbro - Nord;2015K3;2583
Østerbro - Nord;2015K4;2631
Østerbro - Nord;2016K1;2646
Østerbro - Nord;2016K2;2630
Østerbro - Nord;2016K3;2592
Østerbro - Nord;2016K4;2621
Østerbro - Nord;2017K1;2611
Østerbro - Nord;2017K2;2635
Østerbro - Nord;2017K3;2635
Østerbro - Nord;2017K4;2664
Østerbro - Nord;2018K1;2652
Østerbro - Nord;2018K2;2646
Østerbro - Nord;2018K3;2634
Østerbro - Nord;2018K4;2654
Østerbro - Nord;2019K1;2650
Østerbro - Nord;2019K2;2718
Østerbro - Nord;2019K3;2724
Østerbro - Nord;2019K4;2764
Østerbro - Nord;2020K1;2757
Østerbro - Nord;2020K2;2859
Østerbro - Nord;2020K3;2853
Østerbro - Nord;2020K4;2914
Østerbro - Nord;2021K1;2905
Østerbro - Nord;2021K2;2909
Østerbro - Nord;2021K3;2900
Østerbro - Nord;2021K4;2914
Østerbro - Nord;2022K1;2925
Østerbro - Nord;2022K2;2923
Østerbro - Nord;2022K3;2913
Østerbro - Nord;2022K4;2914
Østerbro - Nord;2023K1;2923
Østerbro - Nord;2023K2;2904
Østerbro - Nord;2023K3;2902
Østerbro - Nord;2023K4;2899
Østerbro - Nord;2024K1;2903
Østerbro - Nord;2024K2;2878
Østerbro - Nord;2024K3;2886
Østerbro - Nord;2024K4;2895
Østerbro - Nord;2025K1;2879
Østerbro - Nordhavn;1998K1;248
Østerbro - Nordhavn;1999K1;249
Østerbro - Nordhavn;2000K1;301
Østerbro - Nordhavn;2001K1;310
Østerbro - Nordhavn;2002K1;320
Østerbro - Nordhavn;2002K2;323
Østerbro - Nordhavn;2002K3;322
Østerbro - Nordhavn;2002K4;318
Østerbro - Nordhavn;2003K1;370
Østerbro - Nordhavn;2003K2;374
Østerbro - Nordhavn;2003K3;368
Østerbro - Nordhavn;2003K4;391
Østerbro - Nordhavn;2004K1;389
Østerbro - Nordhavn;2004K2;382
Østerbro - Nordhavn;2004K3;381
Østerbro - Nordhavn;2004K4;374
Østerbro - Nordhavn;2005K1;378
Østerbro - Nordhavn;2005K2;383
Østerbro - Nordhavn;2005K3;391
Østerbro - Nordhavn;2005K4;392
Østerbro - Nordhavn;2006K1;394
Østerbro - Nordhavn;2006K2;441
Østerbro - Nordhavn;2006K3;491
Østerbro - Nordhavn;2006K4;515
Østerbro - Nordhavn;2007K1;540
Østerbro - Nordhavn;2007K2;540
Østerbro - Nordhavn;2007K3;546
Østerbro - Nordhavn;2007K4;598
Østerbro - Nordhavn;2008K1;621
Østerbro - Nordhavn;2008K2;651
Østerbro - Nordhavn;2008K3;682
Østerbro - Nordhavn;2008K4;704
Østerbro - Nordhavn;2009K1;740
Østerbro - Nordhavn;2009K2;766
Østerbro - Nordhavn;2009K3;752
Østerbro - Nordhavn;2009K4;776
Østerbro - Nordhavn;2010K1;771
Østerbro - Nordhavn;2010K2;792
Østerbro - Nordhavn;2010K3;801
Østerbro - Nordhavn;2011K1;822
Østerbro - Nordhavn;2011K2;843
Østerbro - Nordhavn;2011K3;828
Østerbro - Nordhavn;2011K4;833
Østerbro - Nordhavn;2012K1;866
Østerbro - Nordhavn;2012K2;859
Østerbro - Nordhavn;2012K3;844
Østerbro - Nordhavn;2012K4;856
Østerbro - Nordhavn;2013K1;867
Østerbro - Nordhavn;2013K2;893
Østerbro - Nordhavn;2013K3;895
Østerbro - Nordhavn;2013K4;915
Østerbro - Nordhavn;2014K1;907
Østerbro - Nordhavn;2014K2;929
Østerbro - Nordhavn;2014K3;903
Østerbro - Nordhavn;2014K4;922
Østerbro - Nordhavn;2015K1;922
Østerbro - Nordhavn;2015K2;932
Østerbro - Nordhavn;2015K3;931
Østerbro - Nordhavn;2015K4;969
Østerbro - Nordhavn;2016K1;1165
Østerbro - Nordhavn;2016K2;1274
Østerbro - Nordhavn;2016K3;1390
Østerbro - Nordhavn;2016K4;1532
Østerbro - Nordhavn;2017K1;1715
Østerbro - Nordhavn;2017K2;1869
Østerbro - Nordhavn;2017K3;1961
Østerbro - Nordhavn;2017K4;2042
Østerbro - Nordhavn;2018K1;2135
Østerbro - Nordhavn;2018K2;2144
Østerbro - Nordhavn;2018K3;2186
Østerbro - Nordhavn;2018K4;2234
Østerbro - Nordhavn;2019K1;2236
Østerbro - Nordhavn;2019K2;2279
Østerbro - Nordhavn;2019K3;2320
Østerbro - Nordhavn;2019K4;2362
Østerbro - Nordhavn;2020K1;2400
Østerbro - Nordhavn;2020K2;2541
Østerbro - Nordhavn;2020K3;2574
Østerbro - Nordhavn;2020K4;2671
Østerbro - Nordhavn;2021K1;2702
Østerbro - Nordhavn;2021K2;2725
Østerbro - Nordhavn;2021K3;2729
Østerbro - Nordhavn;2021K4;2793
Østerbro - Nordhavn;2022K1;2831
Østerbro - Nordhavn;2022K2;3019
Østerbro - Nordhavn;2022K3;3094
Østerbro - Nordhavn;2022K4;3182
Østerbro - Nordhavn;2023K1;3159
Østerbro - Nordhavn;2023K2;3180
Østerbro - Nordhavn;2023K3;3182
Østerbro - Nordhavn;2023K4;3262
Østerbro - Nordhavn;2024K1;3380
Østerbro - Nordhavn;2024K2;3419
Østerbro - Nordhavn;2024K3;3417
Østerbro - Nordhavn;2024K4;3502
Østerbro - Nordhavn;2025K1;3489
Østerbro - Lyngbyvej Vest;1998K1;2836
Østerbro - Lyngbyvej Vest;1999K1;2853
Østerbro - Lyngbyvej Vest;2000K1;2845
Østerbro - Lyngbyvej Vest;2001K1;2804
Østerbro - Lyngbyvej Vest;2002K1;2814
Østerbro - Lyngbyvej Vest;2002K2;2815
Østerbro - Lyngbyvej Vest;2002K3;2832
Østerbro - Lyngbyvej Vest;2002K4;2882
Østerbro - Lyngbyvej Vest;2003K1;2918
Østerbro - Lyngbyvej Vest;2003K2;2893
Østerbro - Lyngbyvej Vest;2003K3;2892
Østerbro - Lyngbyvej Vest;2003K4;2937
Østerbro - Lyngbyvej Vest;2004K1;2943
Østerbro - Lyngbyvej Vest;2004K2;2938
Østerbro - Lyngbyvej Vest;2004K3;2932
Østerbro - Lyngbyvej Vest;2004K4;2933
Østerbro - Lyngbyvej Vest;2005K1;2942
Østerbro - Lyngbyvej Vest;2005K2;2949
Østerbro - Lyngbyvej Vest;2005K3;2921
Østerbro - Lyngbyvej Vest;2005K4;2915
Østerbro - Lyngbyvej Vest;2006K1;2920
Østerbro - Lyngbyvej Vest;2006K2;2908
Østerbro - Lyngbyvej Vest;2006K3;2880
Østerbro - Lyngbyvej Vest;2006K4;2867
Østerbro - Lyngbyvej Vest;2007K1;2834
Østerbro - Lyngbyvej Vest;2007K2;2889
Østerbro - Lyngbyvej Vest;2007K3;2873
Østerbro - Lyngbyvej Vest;2007K4;2916
Østerbro - Lyngbyvej Vest;2008K1;2890
Østerbro - Lyngbyvej Vest;2008K2;2888
Østerbro - Lyngbyvej Vest;2008K3;2840
Østerbro - Lyngbyvej Vest;2008K4;2881
Østerbro - Lyngbyvej Vest;2009K1;2900
Østerbro - Lyngbyvej Vest;2009K2;2899
Østerbro - Lyngbyvej Vest;2009K3;2887
Østerbro - Lyngbyvej Vest;2009K4;2898
Østerbro - Lyngbyvej Vest;2010K1;2899
Østerbro - Lyngbyvej Vest;2010K2;2909
Østerbro - Lyngbyvej Vest;2010K3;2904
Østerbro - Lyngbyvej Vest;2011K1;2932
Østerbro - Lyngbyvej Vest;2011K2;2945
Østerbro - Lyngbyvej Vest;2011K3;2970
Østerbro - Lyngbyvej Vest;2011K4;3011
Østerbro - Lyngbyvej Vest;2012K1;3012
Østerbro - Lyngbyvej Vest;2012K2;3045
Østerbro - Lyngbyvej Vest;2012K3;3043
Østerbro - Lyngbyvej Vest;2012K4;3076
Østerbro - Lyngbyvej Vest;2013K1;3084
Østerbro - Lyngbyvej Vest;2013K2;3108
Østerbro - Lyngbyvej Vest;2013K3;3079
Østerbro - Lyngbyvej Vest;2013K4;3090
Østerbro - Lyngbyvej Vest;2014K1;3087
Østerbro - Lyngbyvej Vest;2014K2;3114
Østerbro - Lyngbyvej Vest;2014K3;3093
Østerbro - Lyngbyvej Vest;2014K4;3115
Østerbro - Lyngbyvej Vest;2015K1;3093
Østerbro - Lyngbyvej Vest;2015K2;3077
Østerbro - Lyngbyvej Vest;2015K3;3083
Østerbro - Lyngbyvej Vest;2015K4;3120
Østerbro - Lyngbyvej Vest;2016K1;3108
Østerbro - Lyngbyvej Vest;2016K2;3147
Østerbro - Lyngbyvej Vest;2016K3;3116
Østerbro - Lyngbyvej Vest;2016K4;3122
Østerbro - Lyngbyvej Vest;2017K1;3088
Østerbro - Lyngbyvej Vest;2017K2;3107
Østerbro - Lyngbyvej Vest;2017K3;3119
Østerbro - Lyngbyvej Vest;2017K4;3164
Østerbro - Lyngbyvej Vest;2018K1;3140
Østerbro - Lyngbyvej Vest;2018K2;3148
Østerbro - Lyngbyvej Vest;2018K3;3153
Østerbro - Lyngbyvej Vest;2018K4;3180
Østerbro - Lyngbyvej Vest;2019K1;3177
Østerbro - Lyngbyvej Vest;2019K2;3172
Østerbro - Lyngbyvej Vest;2019K3;3131
Østerbro - Lyngbyvej Vest;2019K4;3216
Østerbro - Lyngbyvej Vest;2020K1;3278
Østerbro - Lyngbyvej Vest;2020K2;3230
Østerbro - Lyngbyvej Vest;2020K3;3241
Østerbro - Lyngbyvej Vest;2020K4;3212
Østerbro - Lyngbyvej Vest;2021K1;3188
Østerbro - Lyngbyvej Vest;2021K2;3318
Østerbro - Lyngbyvej Vest;2021K3;3353
Østerbro - Lyngbyvej Vest;2021K4;3465
Østerbro - Lyngbyvej Vest;2022K1;3489
Østerbro - Lyngbyvej Vest;2022K2;3497
Østerbro - Lyngbyvej Vest;2022K3;3499
Østerbro - Lyngbyvej Vest;2022K4;3530
Østerbro - Lyngbyvej Vest;2023K1;3514
Østerbro - Lyngbyvej Vest;2023K2;3491
Østerbro - Lyngbyvej Vest;2023K3;3516
Østerbro - Lyngbyvej Vest;2023K4;3515
Østerbro - Lyngbyvej Vest;2024K1;3499
Østerbro - Lyngbyvej Vest;2024K2;3470
Østerbro - Lyngbyvej Vest;2024K3;3404
Østerbro - Lyngbyvej Vest;2024K4;3381
Østerbro - Lyngbyvej Vest;2025K1;3349
Østerbro - Lyngbyvej Øst/Klimakvarteret;1998K1;4109
Østerbro - Lyngbyvej Øst/Klimakvarteret;1999K1;4152
Østerbro - Lyngbyvej Øst/Klimakvarteret;2000K1;4089
Østerbro - Lyngbyvej Øst/Klimakvarteret;2001K1;4091
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K1;4002
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K2;4017
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K3;3997
Østerbro - Lyngbyvej Øst/Klimakvarteret;2002K4;4043
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K1;4015
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K2;4021
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K3;3992
Østerbro - Lyngbyvej Øst/Klimakvarteret;2003K4;4007
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K1;4015
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K2;4017
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K3;3970
Østerbro - Lyngbyvej Øst/Klimakvarteret;2004K4;4020
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K1;4018
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K2;4034
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K3;3994
Østerbro - Lyngbyvej Øst/Klimakvarteret;2005K4;4025
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K1;4007
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K2;3998
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K3;3975
Østerbro - Lyngbyvej Øst/Klimakvarteret;2006K4;3996
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K1;3998
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K2;4009
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K3;4002
Østerbro - Lyngbyvej Øst/Klimakvarteret;2007K4;4038
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K1;4050
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K2;4069
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K3;4034
Østerbro - Lyngbyvej Øst/Klimakvarteret;2008K4;4073
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K1;4075
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K2;4090
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K3;4084
Østerbro - Lyngbyvej Øst/Klimakvarteret;2009K4;4145
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K1;4157
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K2;4163
Østerbro - Lyngbyvej Øst/Klimakvarteret;2010K3;4123
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K1;4159
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K2;4140
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K3;4162
Østerbro - Lyngbyvej Øst/Klimakvarteret;2011K4;4198
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K1;4239
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K2;4240
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K3;4255
Østerbro - Lyngbyvej Øst/Klimakvarteret;2012K4;4304
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K1;4303
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K2;4301
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K3;4305
Østerbro - Lyngbyvej Øst/Klimakvarteret;2013K4;4315
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K1;4339
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K2;4399
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K3;4359
Østerbro - Lyngbyvej Øst/Klimakvarteret;2014K4;4434
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K1;4415
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K2;4438
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K3;4435
Østerbro - Lyngbyvej Øst/Klimakvarteret;2015K4;4509
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K1;4511
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K2;4493
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K3;4458
Østerbro - Lyngbyvej Øst/Klimakvarteret;2016K4;4529
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K1;4546
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K2;4504
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K3;4518
Østerbro - Lyngbyvej Øst/Klimakvarteret;2017K4;4552
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K1;4572
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K2;4556
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K3;4532
Østerbro - Lyngbyvej Øst/Klimakvarteret;2018K4;4550
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K1;4547
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K2;4534
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K3;4492
Østerbro - Lyngbyvej Øst/Klimakvarteret;2019K4;4568
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K1;4540
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K2;4530
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K3;4560
Østerbro - Lyngbyvej Øst/Klimakvarteret;2020K4;4598
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K1;4573
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K2;4552
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K3;4527
Østerbro - Lyngbyvej Øst/Klimakvarteret;2021K4;4521
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K1;4500
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K2;4503
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K3;4488
Østerbro - Lyngbyvej Øst/Klimakvarteret;2022K4;4510
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K1;4534
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K2;4553
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K3;4513
Østerbro - Lyngbyvej Øst/Klimakvarteret;2023K4;4557
Østerbro - Lyngbyvej Øst/Klimakvarteret;2024K1;4549
Østerbro - Lyngbyvej Øst/Klimakvarteret;2024K2;4571
Østerbro - Lyngbyvej Øst/Klimakvarteret;2024K3;4552
Østerbro - Lyngbyvej Øst/Klimakvarteret;2024K4;4586
Østerbro - Lyngbyvej Øst/Klimakvarteret;2025K1;4554
Østerbro - Fælled;1998K1;5312
Østerbro - Fælled;1999K1;5297
Østerbro - Fælled;2000K1;5283
Østerbro - Fælled;2001K1;5203
Østerbro - Fælled;2002K1;5164
Østerbro - Fælled;2002K2;5162
Østerbro - Fælled;2002K3;5119
Østerbro - Fælled;2002K4;5045
Østerbro - Fælled;2003K1;5047
Østerbro - Fælled;2003K2;5068
Østerbro - Fælled;2003K3;5050
Østerbro - Fælled;2003K4;5037
Østerbro - Fælled;2004K1;5031
Østerbro - Fælled;2004K2;5069
Østerbro - Fælled;2004K3;5091
Østerbro - Fælled;2004K4;5110
Østerbro - Fælled;2005K1;5102
Østerbro - Fælled;2005K2;5094
Østerbro - Fælled;2005K3;5075
Østerbro - Fælled;2005K4;5058
Østerbro - Fælled;2006K1;5056
Østerbro - Fælled;2006K2;5009
Østerbro - Fælled;2006K3;5021
Østerbro - Fælled;2006K4;5062
Østerbro - Fælled;2007K1;5032
Østerbro - Fælled;2007K2;5013
Østerbro - Fælled;2007K3;4939
Østerbro - Fælled;2007K4;4980
Østerbro - Fælled;2008K1;5058
Østerbro - Fælled;2008K2;5063
Østerbro - Fælled;2008K3;5036
Østerbro - Fælled;2008K4;5057
Østerbro - Fælled;2009K1;5071
Østerbro - Fælled;2009K2;5090
Østerbro - Fælled;2009K3;5057
Østerbro - Fælled;2009K4;5128
Østerbro - Fælled;2010K1;5132
Østerbro - Fælled;2010K2;5151
Østerbro - Fælled;2010K3;5117
Østerbro - Fælled;2011K1;5179
Østerbro - Fælled;2011K2;5186
Østerbro - Fælled;2011K3;5173
Østerbro - Fælled;2011K4;5230
Østerbro - Fælled;2012K1;5216
Østerbro - Fælled;2012K2;5245
Østerbro - Fælled;2012K3;5193
Østerbro - Fælled;2012K4;5276
Østerbro - Fælled;2013K1;5288
Østerbro - Fælled;2013K2;5267
Østerbro - Fælled;2013K3;5196
Østerbro - Fælled;2013K4;5206
Østerbro - Fælled;2014K1;5162
Østerbro - Fælled;2014K2;5183
Østerbro - Fælled;2014K3;5166
Østerbro - Fælled;2014K4;5186
Østerbro - Fælled;2015K1;5181
Østerbro - Fælled;2015K2;5194
Østerbro - Fælled;2015K3;5180
Østerbro - Fælled;2015K4;5277
Østerbro - Fælled;2016K1;5245
Østerbro - Fælled;2016K2;5306
Østerbro - Fælled;2016K3;5267
Østerbro - Fælled;2016K4;5315
Østerbro - Fælled;2017K1;5355
Østerbro - Fælled;2017K2;5366
Østerbro - Fælled;2017K3;5334
Østerbro - Fælled;2017K4;5348
Østerbro - Fælled;2018K1;5316
Østerbro - Fælled;2018K2;5329
Østerbro - Fælled;2018K3;5317
Østerbro - Fælled;2018K4;5314
Østerbro - Fælled;2019K1;5328
Østerbro - Fælled;2019K2;5322
Østerbro - Fælled;2019K3;5300
Østerbro - Fælled;2019K4;5307
Østerbro - Fælled;2020K1;5284
Østerbro - Fælled;2020K2;5273
Østerbro - Fælled;2020K3;5240
Østerbro - Fælled;2020K4;5249
Østerbro - Fælled;2021K1;5235
Østerbro - Fælled;2021K2;5226
Østerbro - Fælled;2021K3;5204
Østerbro - Fælled;2021K4;5213
Østerbro - Fælled;2022K1;5203
Østerbro - Fælled;2022K2;5210
Østerbro - Fælled;2022K3;5223
Østerbro - Fælled;2022K4;5247
Østerbro - Fælled;2023K1;5272
Østerbro - Fælled;2023K2;5248
Østerbro - Fælled;2023K3;5224
Østerbro - Fælled;2023K4;5293
Østerbro - Fælled;2024K1;5279
Østerbro - Fælled;2024K2;5237
Østerbro - Fælled;2024K3;5249
Østerbro - Fælled;2024K4;5262
Østerbro - Fælled;2025K1;5289
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1998K1;8072
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;1999K1;8326
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2000K1;8301
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2001K1;8363
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2002K1;8377
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2002K2;8348
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2002K3;8293
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2002K4;8292
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2003K1;8250
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2003K2;8282
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2003K3;8227
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2003K4;8264
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2004K1;8215
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2004K2;8272
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2004K3;8213
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2004K4;8229
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2005K1;8154
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2005K2;8184
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2005K3;8128
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2005K4;8184
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2006K1;8172
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2006K2;8147
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2006K3;8135
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2006K4;8247
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2007K1;8207
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2007K2;8229
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2007K3;8183
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2007K4;8174
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2008K1;8167
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2008K2;8182
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2008K3;8169
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2008K4;8333
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2009K1;8365
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2009K2;8381
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2009K3;8385
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2009K4;8548
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2010K1;8515
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2010K2;8552
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2010K3;8556
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2011K1;8704
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2011K2;8792
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2011K3;8759
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2011K4;8884
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2012K1;8822
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2012K2;8773
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2012K3;8824
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2012K4;8984
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2013K1;8946
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2013K2;8991
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2013K3;8938
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2013K4;9062
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2014K1;9086
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2014K2;9140
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2014K3;9067
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2014K4;9220
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2015K1;9159
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2015K2;9257
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2015K3;9132
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2015K4;9277
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2016K1;9238
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2016K2;9269
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2016K3;9163
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2016K4;9200
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2017K1;9133
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2017K2;9076
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2017K3;9029
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2017K4;9128
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2018K1;9094
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2018K2;9105
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2018K3;9072
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2018K4;9123
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2019K1;9090
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2019K2;9080
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2019K3;9028
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2019K4;9106
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2020K1;8926
Nørrebro - Blågårdskvarteret/Assistens/Rantzausgade;2020K2;8912
