OMRKK;TID;INDHOLD
Valby - Valby Sydvest;2018;1534,3
Valby - Valby Sydvest;2019;1684,5
Valby - Valby Sydvest;2020;2008,0
Valby - Valby Sydvest;2021;1749,4
Valby - Valby Sydvest;2022;1621,3
Valby - Valby Sydvest;2023;1416,8
Valby - Valby Sydvest;2024;1516,3
Valby - Vigerslev;2006;1613,5
Valby - Vigerslev;2007;1604,1
Valby - Vigerslev;2008;1755,9
Valby - Vigerslev;2009;1543,9
Valby - Vigerslev;2010;1505,6
Valby - Vigerslev;2011;1253,5
Valby - Vigerslev;2012;1891,5
Valby - Vigerslev;2013;1570,1
Valby - Vigerslev;2014;1493,5
Valby - Vigerslev;2015;1568,7
Valby - Vigerslev;2016;1783,5
Valby - Vigerslev;2017;1582,0
Valby - Vigerslev;2018;1535,2
Valby - Vigerslev;2019;1570,3
Valby - Vigerslev;2020;1761,0
Valby - Vigerslev;2021;1578,2
Valby - Vigerslev;2022;1269,1
Valby - Vigerslev;2023;1530,1
Valby - Vigerslev;2024;1161,6
Vanløse - Jyllingevej Kvarter;2006;2061,4
Vanløse - Jyllingevej Kvarter;2007;1670,3
Vanløse - Jyllingevej Kvarter;2008;1740,6
Vanløse - Jyllingevej Kvarter;2009;1930,7
Vanløse - Jyllingevej Kvarter;2010;1988,7
Vanløse - Jyllingevej Kvarter;2011;2307,7
Vanløse - Jyllingevej Kvarter;2012;1858,0
Vanløse - Jyllingevej Kvarter;2013;1761,2
Vanløse - Jyllingevej Kvarter;2014;1632,7
Vanløse - Jyllingevej Kvarter;2015;2084,3
Vanløse - Jyllingevej Kvarter;2016;1615,5
Vanløse - Jyllingevej Kvarter;2017;1560,0
Vanløse - Jyllingevej Kvarter;2018;1521,7
Vanløse - Jyllingevej Kvarter;2019;1695,9
Vanløse - Jyllingevej Kvarter;2020;1599,0
Vanløse - Jyllingevej Kvarter;2021;1567,8
Vanløse - Jyllingevej Kvarter;2022;1563,2
Vanløse - Jyllingevej Kvarter;2023;1410,4
Vanløse - Jyllingevej Kvarter;2024;1444,6
Vanløse - Jernbane Allé Kvarter;2006;1290,8
Vanløse - Jernbane Allé Kvarter;2007;1543,8
Vanløse - Jernbane Allé Kvarter;2008;1436,3
Vanløse - Jernbane Allé Kvarter;2009;1585,0
Vanløse - Jernbane Allé Kvarter;2010;1570,9
Vanløse - Jernbane Allé Kvarter;2011;1508,0
Vanløse - Jernbane Allé Kvarter;2012;1504,8
Vanløse - Jernbane Allé Kvarter;2013;1423,9
Vanløse - Jernbane Allé Kvarter;2014;1529,7
Vanløse - Jernbane Allé Kvarter;2015;1494,4
Vanløse - Jernbane Allé Kvarter;2016;1288,9
Vanløse - Jernbane Allé Kvarter;2017;1511,1
Vanløse - Jernbane Allé Kvarter;2018;1380,7
Vanløse - Jernbane Allé Kvarter;2019;1538,6
Vanløse - Jernbane Allé Kvarter;2020;1340,7
Vanløse - Jernbane Allé Kvarter;2021;1305,5
Vanløse - Jernbane Allé Kvarter;2022;1164,2
Vanløse - Jernbane Allé Kvarter;2023;1254,1
Vanløse - Jernbane Allé Kvarter;2024;1180,1
Vanløse - Sallingvej Kvarter;2006;1626,2
Vanløse - Sallingvej Kvarter;2007;1440,2
Vanløse - Sallingvej Kvarter;2008;1416,8
Vanløse - Sallingvej Kvarter;2009;1684,4
Vanløse - Sallingvej Kvarter;2010;1427,3
Vanløse - Sallingvej Kvarter;2011;1880,3
Vanløse - Sallingvej Kvarter;2012;1537,5
Vanløse - Sallingvej Kvarter;2013;1308,5
Vanløse - Sallingvej Kvarter;2014;1539,7
Vanløse - Sallingvej Kvarter;2015;1417,2
Vanløse - Sallingvej Kvarter;2016;1668,1
Vanløse - Sallingvej Kvarter;2017;1494,7
Vanløse - Sallingvej Kvarter;2018;1477,9
Vanløse - Sallingvej Kvarter;2019;1240,8
Vanløse - Sallingvej Kvarter;2020;1422,8
Vanløse - Sallingvej Kvarter;2021;1724,9
Vanløse - Sallingvej Kvarter;2022;1170,7
Vanløse - Sallingvej Kvarter;2023;1292,4
Vanløse - Sallingvej Kvarter;2024;1342,6
Vanløse - Grøndals Park Kvarter;2006;1376,5
Vanløse - Grøndals Park Kvarter;2007;1835,7
Vanløse - Grøndals Park Kvarter;2008;1344,2
Vanløse - Grøndals Park Kvarter;2009;1228,8
Vanløse - Grøndals Park Kvarter;2010;1636,4
Vanløse - Grøndals Park Kvarter;2011;1269,4
Vanløse - Grøndals Park Kvarter;2012;1489,5
Vanløse - Grøndals Park Kvarter;2013;1328,7
Vanløse - Grøndals Park Kvarter;2014;1674,1
Vanløse - Grøndals Park Kvarter;2015;1719,0
Vanløse - Grøndals Park Kvarter;2016;2056,5
Vanløse - Grøndals Park Kvarter;2017;1628,7
Vanløse - Grøndals Park Kvarter;2018;1675,1
Vanløse - Grøndals Park Kvarter;2019;1373,5
Vanløse - Grøndals Park Kvarter;2020;1336,2
Vanløse - Grøndals Park Kvarter;2021;1665,4
Vanløse - Grøndals Park Kvarter;2022;1579,9
Vanløse - Grøndals Park Kvarter;2023;1356,0
Vanløse - Grøndals Park Kvarter;2024;1526,8
Brønshøj-Husum - Husum;2006;2044,6
Brønshøj-Husum - Husum;2007;2098,2
Brønshøj-Husum - Husum;2008;1937,9
Brønshøj-Husum - Husum;2009;1891,0
Brønshøj-Husum - Husum;2010;1814,9
Brønshøj-Husum - Husum;2011;2119,9
Brønshøj-Husum - Husum;2012;1701,5
Brønshøj-Husum - Husum;2013;2000,0
Brønshøj-Husum - Husum;2014;1816,7
Brønshøj-Husum - Husum;2015;1825,2
Brønshøj-Husum - Husum;2016;1913,2
Brønshøj-Husum - Husum;2017;1836,6
Brønshøj-Husum - Husum;2018;1615,2
Brønshøj-Husum - Husum;2019;1966,1
Brønshøj-Husum - Husum;2020;1857,5
Brønshøj-Husum - Husum;2021;1478,6
Brønshøj-Husum - Husum;2022;1411,2
Brønshøj-Husum - Husum;2023;1505,5
Brønshøj-Husum - Husum;2024;1366,1
Brønshøj-Husum - Husum Nord;2006;2177,3
Brønshøj-Husum - Husum Nord;2007;2137,0
Brønshøj-Husum - Husum Nord;2008;2121,4
Brønshøj-Husum - Husum Nord;2009;2571,6
Brønshøj-Husum - Husum Nord;2010;2278,8
Brønshøj-Husum - Husum Nord;2011;2182,1
Brønshøj-Husum - Husum Nord;2012;2150,8
Brønshøj-Husum - Husum Nord;2013;2013,0
Brønshøj-Husum - Husum Nord;2014;2153,7
Brønshøj-Husum - Husum Nord;2015;2021,7
Brønshøj-Husum - Husum Nord;2016;2041,3
Brønshøj-Husum - Husum Nord;2017;1878,4
Brønshøj-Husum - Husum Nord;2018;1896,6
Brønshøj-Husum - Husum Nord;2019;1726,0
Brønshøj-Husum - Husum Nord;2020;1392,0
Brønshøj-Husum - Husum Nord;2021;1908,9
Brønshøj-Husum - Husum Nord;2022;1487,6
Brønshøj-Husum - Husum Nord;2023;1500,1
Brønshøj-Husum - Husum Nord;2024;1428,1
Brønshøj-Husum - Tingbjerg;2006;1752,5
Brønshøj-Husum - Tingbjerg;2007;1803,1
Brønshøj-Husum - Tingbjerg;2008;1669,7
Brønshøj-Husum - Tingbjerg;2009;2104,3
Brønshøj-Husum - Tingbjerg;2010;2043,4
Brønshøj-Husum - Tingbjerg;2011;2383,2
Brønshøj-Husum - Tingbjerg;2012;2350,2
Brønshøj-Husum - Tingbjerg;2013;2369,6
Brønshøj-Husum - Tingbjerg;2014;2387,2
Brønshøj-Husum - Tingbjerg;2015;2120,8
Brønshøj-Husum - Tingbjerg;2016;2231,1
Brønshøj-Husum - Tingbjerg;2017;2004,0
Brønshøj-Husum - Tingbjerg;2018;1937,2
Brønshøj-Husum - Tingbjerg;2019;1956,1
Brønshøj-Husum - Tingbjerg;2020;1649,1
Brønshøj-Husum - Tingbjerg;2021;1497,0
Brønshøj-Husum - Tingbjerg;2022;1799,4
Brønshøj-Husum - Tingbjerg;2023;1593,6
Brønshøj-Husum - Tingbjerg;2024;2159,6
Brønshøj-Husum - Brønshøj;2006;1951,0
Brønshøj-Husum - Brønshøj;2007;1886,9
Brønshøj-Husum - Brønshøj;2008;1689,8
Brønshøj-Husum - Brønshøj;2009;2109,8
Brønshøj-Husum - Brønshøj;2010;2105,7
Brønshøj-Husum - Brønshøj;2011;1841,2
Brønshøj-Husum - Brønshøj;2012;1883,4
Brønshøj-Husum - Brønshøj;2013;1650,9
Brønshøj-Husum - Brønshøj;2014;1939,7
Brønshøj-Husum - Brønshøj;2015;1505,2
Brønshøj-Husum - Brønshøj;2016;1909,5
Brønshøj-Husum - Brønshøj;2017;1758,3
Brønshøj-Husum - Brønshøj;2018;1722,1
Brønshøj-Husum - Brønshøj;2019;1435,9
Brønshøj-Husum - Brønshøj;2020;1796,2
Brønshøj-Husum - Brønshøj;2021;1814,2
Brønshøj-Husum - Brønshøj;2022;1542,2
Brønshøj-Husum - Brønshøj;2023;1531,8
Brønshøj-Husum - Brønshøj;2024;1301,7
Brønshøj-Husum - Bellahøj;2006;1369,6
Brønshøj-Husum - Bellahøj;2007;1451,7
Brønshøj-Husum - Bellahøj;2008;1733,0
Brønshøj-Husum - Bellahøj;2009;2109,3
Brønshøj-Husum - Bellahøj;2010;1835,1
Brønshøj-Husum - Bellahøj;2011;2104,6
Brønshøj-Husum - Bellahøj;2012;2165,7
Brønshøj-Husum - Bellahøj;2013;1462,1
Brønshøj-Husum - Bellahøj;2014;1615,0
Brønshøj-Husum - Bellahøj;2015;1752,9
Brønshøj-Husum - Bellahøj;2016;1711,4
Brønshøj-Husum - Bellahøj;2017;2005,2
Brønshøj-Husum - Bellahøj;2018;1662,2
Brønshøj-Husum - Bellahøj;2019;1565,7
Brønshøj-Husum - Bellahøj;2020;1539,0
Brønshøj-Husum - Bellahøj;2021;1988,0
Brønshøj-Husum - Bellahøj;2022;1330,7
Brønshøj-Husum - Bellahøj;2023;1352,1
Brønshøj-Husum - Bellahøj;2024;1201,8
Bispebjerg - Emdrup;2006;1291,9
Bispebjerg - Emdrup;2007;1357,3
Bispebjerg - Emdrup;2008;1330,9
Bispebjerg - Emdrup;2009;1531,5
Bispebjerg - Emdrup;2010;1233,4
Bispebjerg - Emdrup;2011;1368,4
Bispebjerg - Emdrup;2012;1222,1
Bispebjerg - Emdrup;2013;1687,5
Bispebjerg - Emdrup;2014;2174,7
Bispebjerg - Emdrup;2015;1654,6
Bispebjerg - Emdrup;2016;1276,3
Bispebjerg - Emdrup;2017;1393,7
Bispebjerg - Emdrup;2018;1109,0
Bispebjerg - Emdrup;2019;1494,3
Bispebjerg - Emdrup;2020;1460,7
Bispebjerg - Emdrup;2021;1256,7
Bispebjerg - Emdrup;2022;1271,2
Bispebjerg - Emdrup;2023;1066,7
Bispebjerg - Emdrup;2024;1108,0
Bispebjerg- Ryparken-Lundehus;2006;1531,4
Bispebjerg- Ryparken-Lundehus;2007;1590,0
Bispebjerg- Ryparken-Lundehus;2008;1858,4
Bispebjerg- Ryparken-Lundehus;2009;1538,8
Bispebjerg- Ryparken-Lundehus;2010;1448,1
Bispebjerg- Ryparken-Lundehus;2011;1691,3
Bispebjerg- Ryparken-Lundehus;2012;1989,3
Bispebjerg- Ryparken-Lundehus;2013;1302,7
Bispebjerg- Ryparken-Lundehus;2014;1584,7
Bispebjerg- Ryparken-Lundehus;2015;1581,2
Bispebjerg- Ryparken-Lundehus;2016;1595,4
Bispebjerg- Ryparken-Lundehus;2017;1394,1
Bispebjerg- Ryparken-Lundehus;2018;1442,2
Bispebjerg- Ryparken-Lundehus;2019;1310,9
Bispebjerg- Ryparken-Lundehus;2020;1333,4
Bispebjerg- Ryparken-Lundehus;2021;1569,3
Bispebjerg- Ryparken-Lundehus;2022;1021,7
Bispebjerg- Ryparken-Lundehus;2023;1108,8
Bispebjerg- Ryparken-Lundehus;2024;1331,6
Bispebjerg - Bispebjerg;2006;1343,9
Bispebjerg - Bispebjerg;2007;1505,4
Bispebjerg - Bispebjerg;2008;1432,0
Bispebjerg - Bispebjerg;2009;1650,5
Bispebjerg - Bispebjerg;2010;1950,1
Bispebjerg - Bispebjerg;2011;1652,4
Bispebjerg - Bispebjerg;2012;2160,6
Bispebjerg - Bispebjerg;2013;1975,1
Bispebjerg - Bispebjerg;2014;1829,1
Bispebjerg - Bispebjerg;2015;1829,9
Bispebjerg - Bispebjerg;2016;1693,1
Bispebjerg - Bispebjerg;2017;1850,6
Bispebjerg - Bispebjerg;2018;1489,2
Bispebjerg - Bispebjerg;2019;1357,3
Bispebjerg - Bispebjerg;2020;1391,3
Bispebjerg - Bispebjerg;2021;1380,4
Bispebjerg - Bispebjerg;2022;922,9
Bispebjerg - Bispebjerg;2023;1517,7
Bispebjerg - Bispebjerg;2024;1183,4
Bispebjerg - Utterslev;2006;1583,2
Bispebjerg - Utterslev;2007;1513,6
Bispebjerg - Utterslev;2008;1668,9
Bispebjerg - Utterslev;2009;1758,6
Bispebjerg - Utterslev;2010;1876,4
Bispebjerg - Utterslev;2011;1544,2
Bispebjerg - Utterslev;2012;1964,9
Bispebjerg - Utterslev;2013;1591,2
Bispebjerg - Utterslev;2014;1892,4
Bispebjerg - Utterslev;2015;1540,2
Bispebjerg - Utterslev;2016;1591,9
Bispebjerg - Utterslev;2017;1627,2
Bispebjerg - Utterslev;2018;1666,9
Bispebjerg - Utterslev;2019;1694,2
Bispebjerg - Utterslev;2020;1592,3
Bispebjerg - Utterslev;2021;1626,6
Bispebjerg - Utterslev;2022;1377,9
Bispebjerg - Utterslev;2023;1330,6
Bispebjerg - Utterslev;2024;1023,9
Bispebjerg - Nordvest;2006;1253,3
Bispebjerg - Nordvest;2007;1359,2
Bispebjerg - Nordvest;2008;1356,6
Bispebjerg - Nordvest;2009;1306,9
Bispebjerg - Nordvest;2010;1491,3
Bispebjerg - Nordvest;2011;1540,1
Bispebjerg - Nordvest;2012;1441,9
Bispebjerg - Nordvest;2013;1322,8
Bispebjerg - Nordvest;2014;1281,8
Bispebjerg - Nordvest;2015;1385,9
Bispebjerg - Nordvest;2016;1363,4
Bispebjerg - Nordvest;2017;1422,3
Bispebjerg - Nordvest;2018;1427,4
Bispebjerg - Nordvest;2019;1326,7
Bispebjerg - Nordvest;2020;1335,9
Bispebjerg - Nordvest;2021;1335,3
Bispebjerg - Nordvest;2022;1129,9
Bispebjerg - Nordvest;2023;1140,1
Bispebjerg - Nordvest;2024;1214,0
Amager Øst - Amagerbro Øst;2006;1414,5
Amager Øst - Amagerbro Øst;2007;1418,8
Amager Øst - Amagerbro Øst;2008;1466,1
Amager Øst - Amagerbro Øst;2009;1289,4
Amager Øst - Amagerbro Øst;2010;1479,6
Amager Øst - Amagerbro Øst;2011;1359,8
Amager Øst - Amagerbro Øst;2012;1438,1
Amager Øst - Amagerbro Øst;2013;1260,6
Amager Øst - Amagerbro Øst;2014;1280,5
Amager Øst - Amagerbro Øst;2015;1465,0
Amager Øst - Amagerbro Øst;2016;1449,9
Amager Øst - Amagerbro Øst;2017;1296,3
Amager Øst - Amagerbro Øst;2018;1536,9
Amager Øst - Amagerbro Øst;2019;1480,8
Amager Øst - Amagerbro Øst;2020;1349,3
Amager Øst - Amagerbro Øst;2021;1251,6
Amager Øst - Amagerbro Øst;2022;1335,4
Amager Øst - Amagerbro Øst;2023;1220,8
Amager Øst - Amagerbro Øst;2024;1200,8
Amager Øst - Sundbyøster;2006;1397,8
Amager Øst - Sundbyøster;2007;1443,5
Amager Øst - Sundbyøster;2008;1404,2
Amager Øst - Sundbyøster;2009;1377,4
Amager Øst - Sundbyøster;2010;1542,4
Amager Øst - Sundbyøster;2011;1521,3
Amager Øst - Sundbyøster;2012;1487,2
Amager Øst - Sundbyøster;2013;1360,6
Amager Øst - Sundbyøster;2014;1329,4
Amager Øst - Sundbyøster;2015;1254,6
Amager Øst - Sundbyøster;2016;1471,6
Amager Øst - Sundbyøster;2017;1449,3
Amager Øst - Sundbyøster;2018;1390,8
Amager Øst - Sundbyøster;2019;1437,3
Amager Øst - Sundbyøster;2020;1308,5
Amager Øst - Sundbyøster;2021;1563,8
Amager Øst - Sundbyøster;2022;1312,5
Amager Øst - Sundbyøster;2023;1163,7
Amager Øst - Sundbyøster;2024;1321,2
Amager Øst - Villakvartererne;2006;1442,5
Amager Øst - Villakvartererne;2007;1613,6
Amager Øst - Villakvartererne;2008;1507,6
Amager Øst - Villakvartererne;2009;1642,8
Amager Øst - Villakvartererne;2010;1864,0
Amager Øst - Villakvartererne;2011;1333,6
Amager Øst - Villakvartererne;2012;1703,5
Amager Øst - Villakvartererne;2013;1291,1
Amager Øst - Villakvartererne;2014;1523,0
Amager Øst - Villakvartererne;2015;1612,2
Amager Øst - Villakvartererne;2016;1476,6
Amager Øst - Villakvartererne;2017;1591,0
Amager Øst - Villakvartererne;2018;1610,0
Amager Øst - Villakvartererne;2019;1510,5
Amager Øst - Villakvartererne;2020;1548,0
Amager Øst - Villakvartererne;2021;1410,2
Amager Øst - Villakvartererne;2022;1270,1
Amager Øst - Villakvartererne;2023;1216,9
Amager Øst - Villakvartererne;2024;1165,4
Amager Øst - Nordøstamager;2006;1965,6
Amager Øst - Nordøstamager;2007;1891,6
Amager Øst - Nordøstamager;2008;2534,6
Amager Øst - Nordøstamager;2009;1641,3
Amager Øst - Nordøstamager;2010;2338,8
Amager Øst - Nordøstamager;2011;2381,4
Amager Øst - Nordøstamager;2012;1934,8
Amager Øst - Nordøstamager;2013;1466,3
Amager Øst - Nordøstamager;2014;2072,2
Amager Øst - Nordøstamager;2015;1994,0
Amager Øst - Nordøstamager;2016;2042,0
Amager Øst - Nordøstamager;2017;2663,3
Amager Øst - Nordøstamager;2018;2318,2
Amager Øst - Nordøstamager;2019;1979,7
Amager Øst - Nordøstamager;2020;1846,0
Amager Øst - Nordøstamager;2021;1988,1
Amager Øst - Nordøstamager;2022;1530,2
Amager Øst - Nordøstamager;2023;1424,3
Amager Øst - Nordøstamager;2024;1407,1
Amager Vest - Amagerbro Vest;2006;1548,8
Amager Vest - Amagerbro Vest;2007;1380,8
Amager Vest - Amagerbro Vest;2008;1503,2
Amager Vest - Amagerbro Vest;2009;1463,7
Amager Vest - Amagerbro Vest;2010;1482,9
Amager Vest - Amagerbro Vest;2011;1515,9
Amager Vest - Amagerbro Vest;2012;1520,8
Amager Vest - Amagerbro Vest;2013;1498,5
Amager Vest - Amagerbro Vest;2014;1595,4
Amager Vest - Amagerbro Vest;2015;1365,1
Amager Vest - Amagerbro Vest;2016;1630,1
Amager Vest - Amagerbro Vest;2017;1360,3
Amager Vest - Amagerbro Vest;2018;1489,0
Amager Vest - Amagerbro Vest;2019;1850,5
Amager Vest - Amagerbro Vest;2020;1214,1
Amager Vest - Amagerbro Vest;2021;1434,7
Amager Vest - Amagerbro Vest;2022;1399,1
Amager Vest - Amagerbro Vest;2023;1232,0
Amager Vest - Amagerbro Vest;2024;1576,2
Amager Vest - Bryggen Syd;2006;2222,1
Amager Vest - Bryggen Syd;2007;2303,6
Amager Vest - Bryggen Syd;2008;2832,0
Amager Vest - Bryggen Syd;2009;3245,4
Amager Vest - Bryggen Syd;2010;2612,2
Amager Vest - Bryggen Syd;2011;2492,9
Amager Vest - Bryggen Syd;2012;2046,8
Amager Vest - Bryggen Syd;2013;2712,7
Amager Vest - Bryggen Syd;2014;2655,7
Amager Vest - Bryggen Syd;2015;2504,7
Amager Vest - Bryggen Syd;2016;2828,9
Amager Vest - Bryggen Syd;2017;2468,3
Amager Vest - Bryggen Syd;2018;2265,3
Amager Vest - Bryggen Syd;2019;2335,7
Amager Vest - Bryggen Syd;2020;2362,7
Amager Vest - Bryggen Syd;2021;2346,4
Amager Vest - Bryggen Syd;2022;1510,0
Amager Vest - Bryggen Syd;2023;1806,0
Amager Vest - Bryggen Syd;2024;2090,3
Amager Vest - Faste Batteri;2006;2083,5
Amager Vest - Faste Batteri;2007;2045,2
Amager Vest - Faste Batteri;2008;2304,5
Amager Vest - Faste Batteri;2009;1678,5
Amager Vest - Faste Batteri;2010;1979,5
Amager Vest - Faste Batteri;2011;1917,2
Amager Vest - Faste Batteri;2012;2175,0
Amager Vest - Faste Batteri;2013;1646,5
Amager Vest - Faste Batteri;2014;1751,5
Amager Vest - Faste Batteri;2015;1928,4
Amager Vest - Faste Batteri;2016;2181,8
Amager Vest - Faste Batteri;2017;2084,0
Amager Vest - Faste Batteri;2018;2242,4
Amager Vest - Faste Batteri;2019;1832,6
Amager Vest - Faste Batteri;2020;2433,2
Amager Vest - Faste Batteri;2021;1611,5
Amager Vest - Faste Batteri;2022;1711,7
Amager Vest - Faste Batteri;2023;1784,1
Amager Vest - Faste Batteri;2024;1785,7
Amager Vest - Gamle Bryggen;2006;1649,9
Amager Vest - Gamle Bryggen;2007;1671,7
Amager Vest - Gamle Bryggen;2008;1813,1
Amager Vest - Gamle Bryggen;2009;1893,8
Amager Vest - Gamle Bryggen;2010;2008,9
Amager Vest - Gamle Bryggen;2011;1602,9
Amager Vest - Gamle Bryggen;2012;1717,6
Amager Vest - Gamle Bryggen;2013;1613,2
Amager Vest - Gamle Bryggen;2014;1705,2
Amager Vest - Gamle Bryggen;2015;1618,7
Amager Vest - Gamle Bryggen;2016;1755,4
Amager Vest - Gamle Bryggen;2017;1920,8
Amager Vest - Gamle Bryggen;2018;1899,6
Amager Vest - Gamle Bryggen;2019;1934,4
Amager Vest - Gamle Bryggen;2020;1492,3
Amager Vest - Gamle Bryggen;2021;1666,4
Amager Vest - Gamle Bryggen;2022;1573,8
Amager Vest - Gamle Bryggen;2023;1641,5
Amager Vest - Gamle Bryggen;2024;1651,7
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2006;2031,1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2007;2572,5
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2008;2088,0
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2009;1993,5
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2010;2711,9
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2011;2285,6
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2012;1912,9
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2013;2723,2
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2014;2015,7
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2015;2208,8
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2016;2238,4
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2017;2363,1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2018;2324,9
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2019;2074,2
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2020;1546,1
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2021;2024,9
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2022;1905,2
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2023;1889,3
Amager Vest - Grønjordssøen (Ørestad Nord og Vejlandskvarter);2024;1384,4
Amager Vest - Kolonihavekvarteret;2006;1171,6
Amager Vest - Kolonihavekvarteret;2007;1204,1
Amager Vest - Kolonihavekvarteret;2008;1126,5
Amager Vest - Kolonihavekvarteret;2009;1236,7
Amager Vest - Kolonihavekvarteret;2010;1467,0
Amager Vest - Kolonihavekvarteret;2011;1296,2
Amager Vest - Kolonihavekvarteret;2012;1240,7
Amager Vest - Kolonihavekvarteret;2013;1363,0
Amager Vest - Kolonihavekvarteret;2014;1389,3
Amager Vest - Kolonihavekvarteret;2015;1451,8
Amager Vest - Kolonihavekvarteret;2016;1122,1
Amager Vest - Kolonihavekvarteret;2017;1438,8
Amager Vest - Kolonihavekvarteret;2018;1343,6
Amager Vest - Kolonihavekvarteret;2019;1261,0
Amager Vest - Kolonihavekvarteret;2020;1246,4
Amager Vest - Kolonihavekvarteret;2021;1178,4
Amager Vest - Kolonihavekvarteret;2022;1050,7
Amager Vest - Kolonihavekvarteret;2023;1089,5
Amager Vest - Kolonihavekvarteret;2024;1048,2
Amager Vest - Sundbyvester;2006;1617,6
Amager Vest - Sundbyvester;2007;1706,0
Amager Vest - Sundbyvester;2008;1773,4
Amager Vest - Sundbyvester;2009;1868,3
Amager Vest - Sundbyvester;2010;1736,2
Amager Vest - Sundbyvester;2011;1953,0
Amager Vest - Sundbyvester;2012;1634,9
Amager Vest - Sundbyvester;2013;1922,1
Amager Vest - Sundbyvester;2014;1551,2
Amager Vest - Sundbyvester;2015;1635,2
Amager Vest - Sundbyvester;2016;1883,6
Amager Vest - Sundbyvester;2017;1824,9
Amager Vest - Sundbyvester;2018;1671,0
Amager Vest - Sundbyvester;2019;1548,6
Amager Vest - Sundbyvester;2020;1452,6
Amager Vest - Sundbyvester;2021;1817,0
Amager Vest - Sundbyvester;2022;1512,9
Amager Vest - Sundbyvester;2023;1331,6
Amager Vest - Sundbyvester;2024;1360,2
Amager Vest - Sundholmsvejs kvarteret;2006;1478,5
Amager Vest - Sundholmsvejs kvarteret;2007;1283,2
Amager Vest - Sundholmsvejs kvarteret;2008;1214,5
Amager Vest - Sundholmsvejs kvarteret;2009;1374,8
Amager Vest - Sundholmsvejs kvarteret;2010;1500,7
Amager Vest - Sundholmsvejs kvarteret;2011;1461,7
Amager Vest - Sundholmsvejs kvarteret;2012;1164,7
Amager Vest - Sundholmsvejs kvarteret;2013;1391,6
Amager Vest - Sundholmsvejs kvarteret;2014;1342,8
Amager Vest - Sundholmsvejs kvarteret;2015;1197,5
Amager Vest - Sundholmsvejs kvarteret;2016;1290,9
Amager Vest - Sundholmsvejs kvarteret;2017;1372,3
Amager Vest - Sundholmsvejs kvarteret;2018;1262,5
Amager Vest - Sundholmsvejs kvarteret;2019;1268,5
Amager Vest - Sundholmsvejs kvarteret;2020;1235,8
Amager Vest - Sundholmsvejs kvarteret;2021;1287,2
Amager Vest - Sundholmsvejs kvarteret;2022;1031,7
Amager Vest - Sundholmsvejs kvarteret;2023;980,4
Amager Vest - Sundholmsvejs kvarteret;2024;1030,0
Amager Vest - Urbanplanen;2006;1392,4
Amager Vest - Urbanplanen;2007;1463,9
Amager Vest - Urbanplanen;2008;1040,0
Amager Vest - Urbanplanen;2009;1249,6
Amager Vest - Urbanplanen;2010;1837,6
Amager Vest - Urbanplanen;2011;2095,1
Amager Vest - Urbanplanen;2012;1385,2
Amager Vest - Urbanplanen;2013;1546,5
Amager Vest - Urbanplanen;2014;1833,0
Amager Vest - Urbanplanen;2015;1461,7
Amager Vest - Urbanplanen;2016;1109,9
Amager Vest - Urbanplanen;2017;1393,2
Amager Vest - Urbanplanen;2018;1405,8
Amager Vest - Urbanplanen;2019;1281,7
Amager Vest - Urbanplanen;2020;965,6
Amager Vest - Urbanplanen;2021;1236,6
Amager Vest - Urbanplanen;2022;1106,7
Amager Vest - Urbanplanen;2023;1158,7
Amager Vest - Urbanplanen;2024;1294,6
Amager Vest - Ørestad City;2006;2127,5
Amager Vest - Ørestad City;2007;2540,0
Amager Vest - Ørestad City;2008;1949,9
Amager Vest - Ørestad City;2009;2594,9
Amager Vest - Ørestad City;2010;2589,8
Amager Vest - Ørestad City;2011;2342,3
Amager Vest - Ørestad City;2012;2220,3
Amager Vest - Ørestad City;2013;2208,2
Amager Vest - Ørestad City;2014;2252,4
Amager Vest - Ørestad City;2015;2003,8
Amager Vest - Ørestad City;2016;2172,4
Amager Vest - Ørestad City;2017;2215,1
Amager Vest - Ørestad City;2018;1730,6
Amager Vest - Ørestad City;2019;1697,0
Amager Vest - Ørestad City;2020;1345,3
